,Source,Target,Weight,mst_Weight,is_mstree,is_mtree_or_weight,Counts
3738,7311,7021,0.9751308648609692,0.9751308648609692,1,0.9751308648609692,18.0
4177,7219,7220,0.974830297682394,0.974830297682394,1,0.974830297682394,13.0
4304,4941,1610,0.974735898454611,0.974735898454611,1,0.974735898454611,10.0
3517,6499,4671,0.974713770105364,0.974713770105364,1,0.974713770105364,10.0
3476,2932,2811,0.974685607469019,0.0,0,0.974685607469019,10.0
4084,4511,4519,0.974669041587582,0.974669041587582,1,0.974669041587582,34.0
3653,4669,4652,0.974607754625132,0.974607754625132,1,0.974607754625132,27.0
3677,2829,2932,0.9746024653244771,0.9746024653244771,1,0.9746024653244771,10.0
3307,2059,2120,0.974498181814815,0.974498181814815,1,0.974498181814815,11.0
3855,2562,3320,0.9744317532944141,0.0,0,0.9744317532944141,11.0
4183,7010,1722,0.97441895565263,0.97441895565263,1,0.97441895565263,11.0
3666,3522,3521,0.9743617948780631,0.9743617948780631,1,0.9743617948780631,10.0
3451,6190,6120,0.9742204091276729,0.0,0,0.9742204091276729,170.0
2467,7220,7219,0.974199593304116,0.974199593304116,1,0.974199593304116,10.0
3414,2599,2562,0.973730565200126,0.973730565200126,1,0.973730565200126,10.0
3240,2229,1812,0.9737058856838371,0.0,0,0.9737058856838371,19.0
3633,2932,2229,0.9736300881712109,0.0,0,0.9736300881712109,10.0
2769,7410,7311,0.9730617483017808,0.9730617483017808,1,0.9730617483017808,16.0
3411,4672,2562,0.972683670552362,0.972683670552362,1,0.972683670552362,11.0
2054,4674,4673,0.9725900345768249,0.9725900345768249,1,0.9725900345768249,112.0
3631,2223,2229,0.9725897478167249,0.0,0,0.9725897478167249,10.0
2679,5819,4778,0.9722004045205369,0.9722004045205369,1,0.9722004045205369,20.0
3809,4649,8291,0.972102758321798,0.972102758321798,1,0.972102758321798,10.0
3718,1085,1013,0.971867126371597,0.0,0,0.971867126371597,16.0
2770,7312,7311,0.97160264038487,0.97160264038487,1,0.97160264038487,12.0
3019,2825,2651,0.971442836054105,0.971442836054105,1,0.971442836054105,11.0
2466,2042,7219,0.9714180018704359,0.9714180018704359,1,0.9714180018704359,32.0
2790,3523,3522,0.971297880086481,0.971297880086481,1,0.971297880086481,10.0
3423,6420,3011,0.9712497686517529,0.9712497686517529,1,0.9712497686517529,10.0
3700,2562,4672,0.971054674127827,0.971054674127827,1,0.971054674127827,11.0
3063,2932,4531,0.970872828547716,0.0,0,0.970872828547716,18.0
4234,6209,7729,0.970390172749404,0.970390172749404,1,0.970390172749404,10.0
2748,3832,3811,0.970149860506243,0.970149860506243,1,0.970149860506243,12.0
3434,4674,4690,0.9701405392296191,0.9701405392296191,1,0.9701405392296191,29.0
3696,2120,3250,0.969724714708516,0.969724714708516,1,0.969724714708516,19.0
3675,2229,2932,0.9690949404046411,0.0,0,0.9690949404046411,11.0
2939,1071,4724,0.969010844088402,0.969010844088402,1,0.969010844088402,56.0
3412,3320,2562,0.9688458543521691,0.0,0,0.9688458543521691,10.0
2187,4742,4754,0.9687631112911491,0.9687631112911491,1,0.9687631112911491,58.0
3864,3811,3832,0.9686132491370321,0.9686132491370321,1,0.9686132491370321,10.0
3379,4673,4674,0.9685551380523071,0.9685551380523071,1,0.9685551380523071,79.0
4076,2120,2059,0.968439331011302,0.968439331011302,1,0.968439331011302,10.0
2986,4642,4772,0.9681282498038921,0.9681282498038921,1,0.9681282498038921,23.0
3868,2651,2712,0.9679823593669841,0.9679823593669841,1,0.9679823593669841,10.0
2782,4652,4669,0.9678174511376999,0.9678174511376999,1,0.9678174511376999,22.0
3683,4772,4642,0.9677095750704721,0.9677095750704721,1,0.9677095750704721,23.0
1015,2020,8121,0.9676001583450909,0.9676001583450909,1,0.9676001583450909,14.0
4144,4511,4540,0.967495312067841,0.967495312067841,1,0.967495312067841,12.0
4126,4778,9004,0.967282325470075,0.967282325470075,1,0.967282325470075,12.0
2465,3822,7219,0.9672508726522879,0.9672508726522879,1,0.9672508726522879,21.0
3854,4322,3320,0.9671229484823359,0.9671229484823359,1,0.9671229484823359,10.0
2506,2042,7010,0.9670673803507329,0.0,0,0.9670673803507329,39.0
3239,1721,1812,0.966892080656584,0.0,0,0.966892080656584,10.0
3674,2811,2932,0.966891415409748,0.0,0,0.966891415409748,12.0
3927,4120,4221,0.9667167532883051,0.0,0,0.9667167532883051,132.0
2295,4519,4520,0.966633282433216,0.966633282433216,1,0.966633282433216,13.0
3931,4211,4221,0.966309496840247,0.966309496840247,1,0.966309496840247,10.0
3185,4399,7732,0.9658285458479449,0.9658285458479449,1,0.9658285458479449,28.0
3409,2511,2562,0.965747712043869,0.0,0,0.965747712043869,23.0
3734,9312,9319,0.965719854090874,0.965719854090874,1,0.965719854090874,42.0
3376,6120,4742,0.9654289610606881,0.9654289610606881,1,0.9654289610606881,10.0
2293,4532,4520,0.9652073370427721,0.9652073370427721,1,0.9652073370427721,53.0
3960,4673,2312,0.96490500144613,0.96490500144613,1,0.96490500144613,15.0
794,1512,4771,0.9644496691224911,0.9644496691224911,1,0.9644496691224911,10.0
4240,8121,2020,0.9643634054397321,0.9643634054397321,1,0.9643634054397321,10.0
3592,4649,4666,0.964174536549273,0.964174536549273,1,0.964174536549273,15.0
3876,4110,6420,0.963958067591541,0.963958067591541,1,0.963958067591541,10.0
3900,4764,4765,0.963907881909814,0.963907881909814,1,0.963907881909814,12.0
2923,6630,6511,0.9638847796717609,0.9638847796717609,1,0.9638847796717609,20.0
2508,1722,7010,0.9638791423660241,0.9638791423660241,1,0.9638791423660241,10.0
3454,4742,6120,0.963587373084235,0.963587373084235,1,0.963587373084235,23.0
2505,2361,7010,0.962894400294031,0.0,0,0.962894400294031,36.0
3011,5814,5813,0.962834036884693,0.962834036884693,1,0.962834036884693,30.0
3001,3320,4322,0.9626602551662851,0.9626602551662851,1,0.9626602551662851,10.0
2609,9004,9311,0.962590218898392,0.962590218898392,1,0.962590218898392,19.0
3261,4645,4775,0.9624970203225508,0.9624970203225508,1,0.9624970203225508,22.0
3882,6201,5829,0.962037808342856,0.962037808342856,1,0.962037808342856,10.0
2971,4765,4764,0.9618710067232281,0.9618710067232281,1,0.9618710067232281,10.0
3536,1012,1089,0.9618524749606049,0.0,0,0.9618524749606049,10.0
4268,9311,8551,0.961589758708181,0.961589758708181,1,0.961589758708181,10.0
1596,4540,4511,0.9612040837593571,0.9612040837593571,1,0.9612040837593571,10.0
2704,3109,4759,0.9610792896633141,0.9610792896633141,1,0.9610792896633141,13.0
2783,4643,4669,0.961018246562963,0.0,0,0.961018246562963,11.0
4085,4520,4519,0.960942202349942,0.960942202349942,1,0.960942202349942,14.0
2610,8551,9311,0.960454998108782,0.960454998108782,1,0.960454998108782,10.0
3534,1051,1089,0.9602478579336821,0.9602478579336821,1,0.9602478579336821,11.0
3581,2562,2511,0.960155134584326,0.0,0,0.960155134584326,19.0
2392,2030,4752,0.9601121111477791,0.9601121111477791,1,0.9601121111477791,11.0
3398,6630,6612,0.96001956184039,0.96001956184039,1,0.96001956184039,10.0
3015,3030,2651,0.9597709513290501,0.9597709513290501,1,0.9597709513290501,65.0
3775,7311,7410,0.9595849792715401,0.9595849792715401,1,0.9595849792715401,10.0
2734,6629,8220,0.9593889838372429,0.0,0,0.9593889838372429,229.0
1595,4519,4511,0.959239463248453,0.959239463248453,1,0.959239463248453,17.0
2449,6630,6619,0.9592153635448499,0.0,0,0.9592153635448499,44.0
3367,1089,1051,0.958938525687703,0.958938525687703,1,0.958938525687703,18.0
2089,2651,3030,0.958835516848403,0.958835516848403,1,0.958835516848403,63.0
3533,1071,1089,0.9588097623470029,0.0,0,0.9588097623470029,23.0
3941,5110,3316,0.958772470519285,0.958772470519285,1,0.958772470519285,11.0
2428,5829,6201,0.9584993655078771,0.9584993655078771,1,0.9584993655078771,10.0
2109,3316,5110,0.958392519058982,0.958392519058982,1,0.958392519058982,10.0
4195,6910,8211,0.957832755111832,0.957832755111832,1,0.957832755111832,12.0
3410,2932,2562,0.957777828899491,0.0,0,0.957777828899491,12.0
2256,5621,5629,0.9577685306725079,0.9577685306725079,1,0.9577685306725079,762.0
3874,2562,6420,0.957737844555336,0.0,0,0.957737844555336,10.0
4330,4771,1512,0.9576778711013109,0.9576778711013109,1,0.9576778711013109,11.0
2235,4211,4299,0.957252377475257,0.957252377475257,1,0.957252377475257,45.0
2294,2920,4520,0.956544610379072,0.956544610379072,1,0.956544610379072,17.0
4087,6202,3315,0.9564097631511909,0.9564097631511909,1,0.9564097631511909,11.0
2680,9004,4778,0.95599747334602,0.95599747334602,1,0.95599747334602,10.0
2948,2120,4646,0.955555649399201,0.0,0,0.955555649399201,43.0
2816,7732,4399,0.955547574707797,0.955547574707797,1,0.955547574707797,20.0
2108,5224,5110,0.955263534818228,0.955263534818228,1,0.955263534818228,10.0
3071,4724,1071,0.9549810200937091,0.9549810200937091,1,0.9549810200937091,41.0
3714,1013,1085,0.954866697896087,0.0,0,0.954866697896087,17.0
2856,4690,4639,0.9547842253583101,0.9547842253583101,1,0.9547842253583101,22.0
3884,5110,5224,0.95422276078852,0.95422276078852,1,0.95422276078852,10.0
3769,4669,2829,0.953765801287285,0.0,0,0.953765801287285,10.0
3752,4639,4631,0.95363978109914,0.95363978109914,1,0.95363978109914,10.0
3747,7219,3822,0.9534928790476871,0.9534928790476871,1,0.9534928790476871,13.0
3188,2511,7732,0.953126351292917,0.953126351292917,1,0.953126351292917,12.0
3743,4669,4643,0.953025665412648,0.0,0,0.953025665412648,10.0
3269,7311,7320,0.9529900212766871,0.9529900212766871,1,0.9529900212766871,29.0
3829,6619,6499,0.952588258049379,0.952588258049379,1,0.952588258049379,33.0
3197,4775,4645,0.952452576800403,0.952452576800403,1,0.952452576800403,20.0
3395,6619,6612,0.9523870274625659,0.0,0,0.9523870274625659,37.0
2073,5320,5210,0.951970515926712,0.0,0,0.951970515926712,305.0
3286,4666,4649,0.951830035744852,0.951830035744852,1,0.951830035744852,10.0
1048,8211,6910,0.9516256667478811,0.9516256667478811,1,0.9516256667478811,10.0
2674,4762,4778,0.9516118449259959,0.0,0,0.9516118449259959,58.0
4059,4752,2030,0.9512425902084559,0.9512425902084559,1,0.9512425902084559,10.0
2081,5229,5210,0.951057593981822,0.951057593981822,1,0.951057593981822,98.0
2451,6499,6619,0.9508419941367858,0.9508419941367858,1,0.9508419941367858,30.0
3835,4759,3109,0.9505534312738979,0.9505534312738979,1,0.9505534312738979,10.0
3642,4669,3312,0.9495790994639429,0.0,0,0.9495790994639429,15.0
1917,6629,6622,0.9495661198583859,0.9495661198583859,1,0.9495661198583859,213.0
1380,3317,7112,0.948978752975618,0.948978752975618,1,0.948978752975618,34.0
2928,8129,5223,0.948444385730881,0.948444385730881,1,0.948444385730881,14.0
3728,9499,9104,0.94744029635325,0.94744029635325,1,0.94744029635325,10.0
2448,6612,6619,0.9472506565624659,0.0,0,0.9472506565624659,66.0
3976,2651,2825,0.9471064507121291,0.9471064507121291,1,0.9471064507121291,10.0
2058,2312,4673,0.9469741178172151,0.9469741178172151,1,0.9469741178172151,10.0
3418,4669,7739,0.9466651937918331,0.0,0,0.9466651937918331,16.0
3073,1089,1071,0.946398190379644,0.0,0,0.946398190379644,25.0
3630,1812,2229,0.9462098074532791,0.0,0,0.9462098074532791,10.0
3580,7732,2511,0.946135558643289,0.946135558643289,1,0.946135558643289,10.0
529,9492,8424,0.9458347135644091,0.9458347135644091,1,0.9458347135644091,13.0
2781,3312,4669,0.945558294608715,0.0,0,0.945558294608715,13.0
3511,4520,4532,0.945353913652924,0.945353913652924,1,0.945353913652924,37.0
2767,7320,7311,0.945297256691256,0.945297256691256,1,0.945297256691256,28.0
2949,4690,4646,0.9450009236945659,0.9450009236945659,1,0.9450009236945659,17.0
3777,4778,5819,0.9448728942232192,0.9448728942232192,1,0.9448728942232192,10.0
1573,3315,6202,0.94452497339201,0.94452497339201,1,0.94452497339201,10.0
2608,9329,9311,0.9440313346007879,0.9440313346007879,1,0.9440313346007879,25.0
4003,4520,2920,0.943688522124515,0.943688522124515,1,0.943688522124515,10.0
3088,6499,6492,0.9432740197306959,0.9432740197306959,1,0.9432740197306959,11.0
2900,9104,9499,0.9430871381717,0.9430871381717,1,0.9430871381717,10.0
2504,811,7010,0.9428261780307611,0.9428261780307611,1,0.9428261780307611,10.0
2152,4941,5320,0.9426972385324879,0.9426972385324879,1,0.9426972385324879,288.0
2784,2829,4669,0.9424666612332371,0.0,0,0.9424666612332371,10.0
2236,4110,4299,0.9416512425064341,0.0,0,0.9416512425064341,56.0
3343,4778,4776,0.9413919062350621,0.9413919062350621,1,0.9413919062350621,32.0
3384,4690,4674,0.9407792311812622,0.9407792311812622,1,0.9407792311812622,10.0
4125,9311,9004,0.9404159392667809,0.9404159392667809,1,0.9404159392667809,10.0
4255,8424,9492,0.9403861566581759,0.9403861566581759,1,0.9403861566581759,10.0
3097,6511,6311,0.9400400548446679,0.9400400548446679,1,0.9400400548446679,18.0
3281,4778,4649,0.9399748346131049,0.0,0,0.9399748346131049,43.0
4016,7219,2042,0.939371504607165,0.939371504607165,1,0.939371504607165,10.0
3140,9319,9312,0.9392550945887809,0.9392550945887809,1,0.9392550945887809,16.0
2229,4321,4299,0.939052632625183,0.0,0,0.939052632625183,209.0
3075,1085,1071,0.9387224731963709,0.0,0,0.9387224731963709,13.0
2390,4791,4752,0.938175475840147,0.0,0,0.938175475840147,50.0
2002,8541,8532,0.9372141169411551,0.9372141169411551,1,0.9372141169411551,99.0
3913,8790,8622,0.936892110668364,0.936892110668364,1,0.936892110668364,65.0
3757,4673,1623,0.936343791385326,0.936343791385326,1,0.936343791385326,15.0
2057,2221,4673,0.9361244225387059,0.0,0,0.9361244225387059,19.0
3153,6020,5814,0.935914272731358,0.935914272731358,1,0.935914272731358,10.0
793,4616,4771,0.935775724328931,0.935775724328931,1,0.935775724328931,30.0
1589,4520,4511,0.934694690984829,0.0,0,0.934694690984829,187.0
3993,7010,2361,0.934520027543902,0.0,0,0.934520027543902,10.0
2567,8219,8299,0.9342433494980942,0.9342433494980942,1,0.9342433494980942,14.0
2364,6201,6209,0.9336645120102149,0.0,0,0.9336645120102149,94.0
2033,5629,5621,0.9333530863898342,0.9333530863898342,1,0.9333530863898342,259.0
3659,6619,6630,0.932668436917371,0.0,0,0.932668436917371,24.0
2284,4511,4520,0.9320249217919201,0.0,0,0.9320249217919201,175.0
3501,4639,1082,0.9317876056102221,0.9317876056102221,1,0.9317876056102221,10.0
3304,4646,2120,0.9314007303306422,0.0,0,0.9314007303306422,20.0
3625,8891,8510,0.9312775786848709,0.9312775786848709,1,0.9312775786848709,70.0
4017,7010,2042,0.9311922797206509,0.0,0,0.9311922797206509,10.0
1966,4221,8110,0.9309396675177092,0.0,0,0.9309396675177092,38.0
3688,6512,6621,0.9308746332676171,0.9308746332676171,1,0.9308746332676171,13.0
3074,1039,1071,0.9305466891212919,0.0,0,0.9305466891212919,10.0
3830,6492,6499,0.930371742399347,0.930371742399347,1,0.930371742399347,10.0
1223,4299,4120,0.9300822672753949,0.9300822672753949,1,0.9300822672753949,394.0
2872,6831,6832,0.929439441845054,0.929439441845054,1,0.929439441845054,60.0
3673,2562,2932,0.9289010095636059,0.0,0,0.9289010095636059,10.0
2995,4321,4322,0.928544915720311,0.928544915720311,1,0.928544915720311,68.0
1403,9511,6190,0.92840529479295,0.92840529479295,1,0.92840529479295,25.0
2857,1082,4639,0.9281188558696859,0.9281188558696859,1,0.9281188558696859,10.0
3872,7010,6420,0.9278759609742511,0.0,0,0.9278759609742511,14.0
2055,2223,4673,0.9277737077467242,0.0,0,0.9277737077467242,21.0
2144,8510,8891,0.9275784981150571,0.9275784981150571,1,0.9275784981150571,60.0
2216,2711,4321,0.9273494727394809,0.0,0,0.9273494727394809,10.0
1238,4334,4120,0.926506030083333,0.926506030083333,1,0.926506030083333,28.0
2463,4646,7219,0.9255013757412609,0.0,0,0.9255013757412609,38.0
3672,4531,2932,0.9253478463475269,0.0,0,0.9253478463475269,12.0
3152,5813,5814,0.9249550652493721,0.9249550652493721,1,0.9249550652493721,14.0
2209,4322,4321,0.9242001675816179,0.9242001675816179,1,0.9242001675816179,51.0
3433,4649,4690,0.924154370388157,0.0,0,0.924154370388157,14.0
2417,6202,6201,0.923805573164864,0.923805573164864,1,0.923805573164864,178.0
3660,6511,6630,0.9237815467979319,0.9237815467979319,1,0.9237815467979319,10.0
2157,4791,5320,0.9236107034763001,0.0,0,0.9236107034763001,59.0
3291,4120,4222,0.9234066570703,0.0,0,0.9234066570703,74.0
3446,8532,8541,0.9228692520483109,0.9228692520483109,1,0.9228692520483109,62.0
1786,8220,7022,0.9227267359751999,0.0,0,0.9227267359751999,348.0
2817,2511,4399,0.9225909344272379,0.0,0,0.9225909344272379,10.0
2155,4531,5320,0.9224187288354159,0.0,0,0.9224187288354159,61.0
2427,9511,6201,0.922407894084395,0.0,0,0.922407894084395,13.0
2780,7739,4669,0.92205716416105,0.0,0,0.92205716416105,10.0
3549,5223,8129,0.922052082059486,0.922052082059486,1,0.922052082059486,10.0
3607,7010,4779,0.9206200010172181,0.9206200010172181,1,0.9206200010172181,15.0
3579,4399,2511,0.9204436777114959,0.0,0,0.9204436777114959,10.0
4007,7112,2711,0.9200268281512579,0.0,0,0.9200268281512579,21.0
2091,2811,3030,0.91940482632128,0.0,0,0.91940482632128,17.0
3497,4299,4211,0.919247310820125,0.919247310820125,1,0.919247310820125,25.0
2215,4339,4321,0.919191319155677,0.919191319155677,1,0.919191319155677,10.0
3432,4646,4690,0.918903421971005,0.918903421971005,1,0.918903421971005,13.0
4109,8299,8219,0.918881017352942,0.918881017352942,1,0.918881017352942,10.0
2278,6621,6512,0.9187524931429291,0.9187524931429291,1,0.9187524931429291,10.0
3782,4321,4339,0.91820535000837,0.91820535000837,1,0.91820535000837,12.0
3573,9312,9313,0.917929628839731,0.917929628839731,1,0.917929628839731,30.0
2056,1623,4673,0.917733723983106,0.917733723983106,1,0.917733723983106,13.0
3285,4690,4649,0.917198271172695,0.0,0,0.917198271172695,10.0
2371,9511,6209,0.916932844160082,0.0,0,0.916932844160082,13.0
2500,4779,7010,0.916760847384755,0.916760847384755,1,0.916760847384755,18.0
4015,6920,2042,0.916358578443341,0.916358578443341,1,0.916358578443341,22.0
3689,6619,6621,0.915898380669239,0.915898380669239,1,0.915898380669239,10.0
4027,8559,8560,0.914266069711435,0.914266069711435,1,0.914266069711435,16.0
2503,6420,7010,0.9138508993047808,0.0,0,0.9138508993047808,19.0
3083,6619,6492,0.913344168876547,0.0,0,0.913344168876547,38.0
3930,4299,4221,0.9132233090711459,0.0,0,0.9132233090711459,25.0
3492,9311,8130,0.91297562216531,0.91297562216531,1,0.91297562216531,18.0
1400,4742,6190,0.912832965259524,0.912832965259524,1,0.912832965259524,44.0
3332,7120,7490,0.9123889233683349,0.9123889233683349,1,0.9123889233683349,11.0
1914,6512,6622,0.9123551285874979,0.0,0,0.9123551285874979,125.0
3085,4759,6492,0.9122808748236642,0.0,0,0.9122808748236642,21.0
2502,4642,7010,0.912079674096384,0.912079674096384,1,0.912079674096384,19.0
1691,8622,8790,0.9113769620995699,0.9113769620995699,1,0.9113769620995699,38.0
3374,4791,4742,0.9106693148160009,0.9106693148160009,1,0.9106693148160009,10.0
4008,4321,2711,0.909725631572155,0.0,0,0.909725631572155,10.0
2691,4646,4773,0.9096276378697009,0.9096276378697009,1,0.9096276378697009,19.0
2647,6512,6629,0.908867146031177,0.908867146031177,1,0.908867146031177,67.0
2917,6512,6511,0.9085519309356109,0.0,0,0.9085519309356109,36.0
1378,910,7112,0.908119433227503,0.0,0,0.908119433227503,13.0
3382,4669,4674,0.907501254637238,0.0,0,0.907501254637238,13.0
3060,4520,4531,0.9074773653753091,0.0,0,0.9074773653753091,33.0
1239,4339,4120,0.9073903452668258,0.9073903452668258,1,0.9073903452668258,22.0
2213,4329,4321,0.906961238039232,0.0,0,0.906961238039232,12.0
2178,8622,8621,0.9067800207845029,0.9067800207845029,1,0.9067800207845029,19.0
2450,6621,6619,0.9062200994578691,0.9062200994578691,1,0.9062200994578691,10.0
2646,6622,6629,0.905892312779468,0.905892312779468,1,0.905892312779468,76.0
3016,4669,2651,0.905842073454611,0.0,0,0.905842073454611,17.0
4026,8531,8560,0.905736532289013,0.905736532289013,1,0.905736532289013,29.0
3390,7490,7120,0.90540191196144,0.90540191196144,1,0.90540191196144,10.0
3844,8121,8122,0.904633705392234,0.904633705392234,1,0.904633705392234,50.0
1013,8122,8121,0.904393192699474,0.904393192699474,1,0.904393192699474,41.0
2777,2651,4669,0.9034056132886021,0.0,0,0.9034056132886021,17.0
2607,9319,9311,0.903346191000942,0.0,0,0.903346191000942,13.0
1561,6201,6202,0.90288774358034,0.90288774358034,1,0.90288774358034,128.0
3774,7112,7410,0.9024303472608142,0.0,0,0.9024303472608142,16.0
3505,4321,4329,0.9013834749488491,0.0,0,0.9013834749488491,14.0
3405,4321,2562,0.9004401118621049,0.0,0,0.9004401118621049,40.0
852,7430,8411,0.9003462336389741,0.9003462336389741,1,0.9003462336389741,15.0
3527,6832,4110,0.9000488362612991,0.9000488362612991,1,0.9000488362612991,17.0
2656,7219,8422,0.89974993541599,0.89974993541599,1,0.89974993541599,25.0
2351,8560,8559,0.899678072156917,0.899678072156917,1,0.899678072156917,10.0
3545,8121,8129,0.899611027349089,0.899611027349089,1,0.899611027349089,115.0
2652,6612,6629,0.898880494524333,0.0,0,0.898880494524333,25.0
3057,4511,4531,0.898851176491062,0.0,0,0.898851176491062,47.0
3462,8790,8720,0.898751013186024,0.898751013186024,1,0.898751013186024,84.0
1995,8559,8532,0.898653725356467,0.898653725356467,1,0.898653725356467,228.0
3298,4520,7711,0.898403682303398,0.898403682303398,1,0.898403682303398,18.0
2675,4777,4778,0.8978842339642831,0.8978842339642831,1,0.8978842339642831,19.0
3914,8621,8622,0.897575243297438,0.897575243297438,1,0.897575243297438,19.0
4219,8411,7430,0.897276452471681,0.897276452471681,1,0.897276452471681,10.0
3521,4120,4110,0.8968087071416859,0.0,0,0.8968087071416859,65.0
3687,6622,6621,0.896453553783691,0.0,0,0.896453553783691,10.0
3788,6201,9511,0.8963335815960379,0.0,0,0.8963335815960379,10.0
3473,3030,2811,0.896280402904723,0.0,0,0.896280402904723,12.0
3195,9602,4645,0.896255669645914,0.896255669645914,1,0.896255669645914,14.0
2274,6629,6512,0.8962544329999099,0.8962544329999099,1,0.8962544329999099,65.0
3925,9311,9329,0.89620496848234,0.89620496848234,1,0.89620496848234,10.0
1657,3832,4941,0.8957302403817942,0.8957302403817942,1,0.8957302403817942,11.0
4040,7112,3317,0.895722824641287,0.895722824641287,1,0.895722824641287,10.0
3213,4742,4791,0.895016123692313,0.895016123692313,1,0.895016123692313,10.0
2738,6120,8220,0.8949735160948171,0.0,0,0.8949735160948171,16.0
2092,2229,3030,0.894900823760708,0.0,0,0.894900823760708,11.0
2921,6311,6511,0.894709885601537,0.894709885601537,1,0.894709885601537,10.0
3421,8110,3011,0.8936734746437809,0.0,0,0.8936734746437809,33.0
2764,5814,7311,0.893579565272271,0.893579565272271,1,0.893579565272271,17.0
2107,5223,5110,0.893224192083391,0.0,0,0.893224192083391,17.0
3924,9200,9329,0.893092049044645,0.893092049044645,1,0.893092049044645,10.0
1010,8129,8121,0.8928356426331909,0.8928356426331909,1,0.8928356426331909,89.0
3100,4941,5229,0.89174364629576,0.89174364629576,1,0.89174364629576,37.0
1240,4391,4120,0.8909898514296121,0.8909898514296121,1,0.8909898514296121,12.0
2426,4651,6201,0.8908238446081709,0.0,0,0.8908238446081709,24.0
2807,3811,3600,0.8905718159031729,0.8905718159031729,1,0.8905718159031729,12.0
1651,5229,4941,0.890515330881647,0.890515330881647,1,0.890515330881647,42.0
2922,4110,6511,0.8898216599381709,0.0,0,0.8898216599381709,10.0
3704,4120,4334,0.8898189986921079,0.8898189986921079,1,0.8898189986921079,15.0
3786,6202,9511,0.88978207700259,0.0,0,0.88978207700259,22.0
3781,4120,4339,0.889087043282308,0.889087043282308,1,0.889087043282308,17.0
2289,4531,4520,0.8881033579038431,0.0,0,0.8881033579038431,34.0
3787,6209,9511,0.887786769021415,0.0,0,0.887786769021415,10.0
2778,4674,4669,0.887442431087699,0.0,0,0.887442431087699,12.0
1921,6621,6622,0.8874240535909019,0.0,0,0.8874240535909019,11.0
4245,7820,1020,0.886665319803751,0.886665319803751,1,0.886665319803751,33.0
4074,4771,4616,0.886395484624367,0.886395484624367,1,0.886395484624367,14.0
2214,4652,4321,0.885929528461946,0.0,0,0.885929528461946,12.0
1590,4531,4511,0.8850809107686171,0.0,0,0.8850809107686171,53.0
1489,6832,6820,0.8847701796484201,0.8847701796484201,1,0.8847701796484201,88.0
3792,4673,2221,0.8843954386028579,0.0,0,0.8843954386028579,10.0
3528,6511,4110,0.8842867557715671,0.0,0,0.8842867557715671,10.0
2875,4110,6832,0.8842331167798729,0.8842331167798729,1,0.8842331167798729,14.0
3179,4778,4777,0.8840510480215341,0.8840510480215341,1,0.8840510480215341,18.0
2419,6209,6201,0.8839101378664759,0.0,0,0.8839101378664759,53.0
2605,8130,9311,0.883122748066124,0.883122748066124,1,0.883122748066124,13.0
3859,4120,4391,0.881930569551803,0.881930569551803,1,0.881930569551803,10.0
3048,5814,6020,0.8817734563994241,0.8817734563994241,1,0.8817734563994241,10.0
2554,8220,8299,0.8815968794852579,0.0,0,0.8815968794852579,149.0
3170,4649,4762,0.8815433147294341,0.8815433147294341,1,0.8815433147294341,10.0
2619,5110,7911,0.8814024394471099,0.8814024394471099,1,0.8814024394471099,28.0
2636,4645,9602,0.8811537851904809,0.8811537851904809,1,0.8811537851904809,10.0
3652,7010,4652,0.8800931353119521,0.0,0,0.8800931353119521,10.0
3737,7022,7021,0.879147830638933,0.879147830638933,1,0.879147830638933,13.0
2238,4221,4299,0.878921973130102,0.0,0,0.878921973130102,10.0
3863,4941,3832,0.8786257692494058,0.8786257692494058,1,0.8786257692494058,10.0
3682,7010,4642,0.8782059025102041,0.8782059025102041,1,0.8782059025102041,10.0
3987,7112,910,0.878065179943381,0.0,0,0.878065179943381,10.0
3151,7311,5814,0.87765374807989,0.87765374807989,1,0.87765374807989,12.0
3297,4511,7711,0.87703761646605,0.0,0,0.87703761646605,23.0
2313,6832,6831,0.8761519786527379,0.8761519786527379,1,0.8761519786527379,37.0
3053,7112,7111,0.8759471865856769,0.8759471865856769,1,0.8759471865856769,45.0
3180,4772,4777,0.87583977859118,0.0,0,0.87583977859118,12.0
2446,6511,6619,0.875816149439728,0.0,0,0.875816149439728,29.0
2945,7219,4646,0.8749552651687349,0.0,0,0.8749552651687349,24.0
3598,4673,2223,0.8747932703994159,0.0,0,0.8747932703994159,10.0
1743,5520,5510,0.8746142561134119,0.8746142561134119,1,0.8746142561134119,19.0
1572,9511,6202,0.874191759630779,0.0,0,0.874191759630779,17.0
2234,4222,4299,0.8740247812706441,0.8740247812706441,1,0.8740247812706441,18.0
3526,4778,4110,0.873980998784328,0.0,0,0.873980998784328,16.0
3762,4941,3821,0.8729986955891591,0.0,0,0.8729986955891591,10.0
3629,3030,2229,0.871942398801005,0.0,0,0.871942398801005,10.0
2394,4931,4910,0.871719173568482,0.871719173568482,1,0.871719173568482,48.0
3373,4754,4742,0.8712418731789571,0.8712418731789571,1,0.8712418731789571,10.0
3000,2562,4322,0.870871643750121,0.0,0,0.870871643750121,11.0
2566,6130,8299,0.870291611349532,0.0,0,0.870291611349532,10.0
2501,4652,7010,0.8702854960502251,0.0,0,0.8702854960502251,12.0
3710,1071,1085,0.87015568068897,0.0,0,0.87015568068897,10.0
3096,7311,6311,0.870147479551486,0.0,0,0.870147479551486,11.0
