,Source,Target,Weight,mst_Weight,is_mstree,is_mtree_or_weight,Counts
4882,2612,2611,0.99928311587109,0.99928311587109,1,0.99928311587109,12.0
5078,147,1091,0.999196828818858,0.999196828818858,1,0.999196828818858,15.0
4639,1091,147,0.999196828818858,0.999196828818858,1,0.999196828818858,11.0
5002,1107,1032,0.999195676405208,0.999195676405208,1,0.999195676405208,10.0
4658,1032,1107,0.999195676405208,0.999195676405208,1,0.999195676405208,10.0
4672,4212,3317,0.9991607204891801,0.9991607204891801,1,0.9991607204891801,10.0
5049,3317,4212,0.9991607204891801,0.9991607204891801,1,0.9991607204891801,25.0
4805,2825,2733,0.999004778217323,0.999004778217323,1,0.999004778217323,10.0
4716,2733,2825,0.999004778217323,0.999004778217323,1,0.999004778217323,37.0
4461,4763,4761,0.9989831586515141,0.9989831586515141,1,0.9989831586515141,24.0
4778,4761,4763,0.9989831586515141,0.9989831586515141,1,0.9989831586515141,65.0
4592,4677,3832,0.9989041584344069,0.9989041584344069,1,0.9989041584344069,15.0
4965,3832,4677,0.9989041584344069,0.9989041584344069,1,0.9989041584344069,10.0
4943,1729,1722,0.9988966973926379,0.9988966973926379,1,0.9988966973926379,10.0
5064,1722,1729,0.9988966973926379,0.9988966973926379,1,0.9988966973926379,11.0
4486,2751,4643,0.9988072955694829,0.9988072955694829,1,0.9988072955694829,23.0
4928,4643,2751,0.9988072955694829,0.9988072955694829,1,0.9988072955694829,10.0
5051,113,119,0.9987687811090159,0.9987687811090159,1,0.9987687811090159,23.0
4743,119,113,0.9987687811090159,0.9987687811090159,1,0.9987687811090159,10.0
5110,2363,2399,0.998762420354023,0.998762420354023,1,0.998762420354023,35.0
4554,2399,2363,0.998762420354023,0.998762420354023,1,0.998762420354023,10.0
4970,2016,2012,0.998751327914737,0.998751327914737,1,0.998751327914737,10.0
4927,2012,2016,0.998751327914737,0.998751327914737,1,0.998751327914737,14.0
4969,2014,2012,0.998693094628337,0.998693094628337,1,0.998693094628337,10.0
4888,2012,2014,0.998693094628337,0.998693094628337,1,0.998693094628337,20.0
4598,3103,3109,0.998642543208106,0.998642543208106,1,0.998642543208106,22.0
4872,3109,3103,0.998642543208106,0.998642543208106,1,0.998642543208106,20.0
4857,1920,610,0.998520974312973,0.998520974312973,1,0.998520974312973,10.0
4573,610,1920,0.998520974312973,0.998520974312973,1,0.998520974312973,16.0
4193,4636,1082,0.99848514630247,0.99848514630247,1,0.99848514630247,10.0
4999,1082,4636,0.99848514630247,0.99848514630247,1,0.99848514630247,26.0
4302,1105,4634,0.998474953094405,0.998474953094405,1,0.998474953094405,54.0
4628,4634,1105,0.998474953094405,0.998474953094405,1,0.998474953094405,35.0
4330,2444,3312,0.9984480400743709,0.9984480400743709,1,0.9984480400743709,10.0
5134,3312,2444,0.9984480400743709,0.9984480400743709,1,0.9984480400743709,12.0
4961,2813,2814,0.9983738317517671,0.9983738317517671,1,0.9983738317517671,11.0
4908,2814,2813,0.9983738317517671,0.9983738317517671,1,0.9983738317517671,10.0
5070,150,141,0.998299811698887,0.998299811698887,1,0.998299811698887,11.0
4822,141,150,0.998299811698887,0.998299811698887,1,0.998299811698887,10.0
4699,4676,8292,0.9982369446519691,0.9982369446519691,1,0.9982369446519691,11.0
4755,8292,4676,0.9982369446519691,0.9982369446519691,1,0.9982369446519691,10.0
4830,2351,2332,0.9982225077200558,0.9982225077200558,1,0.9982225077200558,10.0
4900,2332,2351,0.9982225077200558,0.9982225077200558,1,0.9982225077200558,32.0
5055,3250,2660,0.9981978009484209,0.9981978009484209,1,0.9981978009484209,17.0
4389,2660,3250,0.9981978009484209,0.9981978009484209,1,0.9981978009484209,13.0
4686,1020,4638,0.9980429680940041,0.9980429680940041,1,0.9980429680940041,10.0
5046,4638,1020,0.9980429680940041,0.9980429680940041,1,0.9980429680940041,10.0
4763,2712,2711,0.9980310496449741,0.9980310496449741,1,0.9980310496449741,29.0
4587,2711,2712,0.9980310496449741,0.9980310496449741,1,0.9980310496449741,35.0
4848,3011,3315,0.9980216306270009,0.9980216306270009,1,0.9980216306270009,23.0
4043,3315,3011,0.9980216306270009,0.9980216306270009,1,0.9980216306270009,31.0
4363,1051,4633,0.997932731680313,0.997932731680313,1,0.997932731680313,20.0
3997,4633,1051,0.997932731680313,0.997932731680313,1,0.997932731680313,90.0
4820,111,150,0.997905388096289,0.997905388096289,1,0.997905388096289,22.0
4803,150,111,0.997905388096289,0.997905388096289,1,0.997905388096289,22.0
4753,2892,910,0.9978685940209259,0.9978685940209259,1,0.9978685940209259,23.0
4468,910,2892,0.9978685940209259,0.9978685940209259,1,0.9978685940209259,10.0
4851,3109,3101,0.997862839619843,0.997862839619843,1,0.997862839619843,18.0
4597,3101,3109,0.997862839619843,0.997862839619843,1,0.997862839619843,14.0
4719,1072,1031,0.997797559252833,0.997797559252833,1,0.997797559252833,19.0
4705,1031,1072,0.997797559252833,0.997797559252833,1,0.997797559252833,10.0
4692,2351,811,0.9975577942167629,0.9975577942167629,1,0.9975577942167629,25.0
4898,811,2351,0.9975577942167629,0.9975577942167629,1,0.9975577942167629,10.0
4520,5224,5222,0.997551329380208,0.997551329380208,1,0.997551329380208,11.0
4632,5222,5224,0.997551329380208,0.997551329380208,1,0.997551329380208,10.0
4987,1812,1723,0.997550233649345,0.997550233649345,1,0.997550233649345,11.0
3894,1723,1812,0.997550233649345,0.997550233649345,1,0.997550233649345,17.0
5112,1812,1814,0.997550233649345,0.997550233649345,1,0.997550233649345,14.0
3898,1814,1812,0.997550233649345,0.997550233649345,1,0.997550233649345,10.0
4843,2014,2059,0.997471511576284,0.997471511576284,1,0.997471511576284,26.0
4885,2059,2014,0.997471511576284,0.997471511576284,1,0.997471511576284,10.0
4570,4671,1920,0.9974606810064609,0.9974606810064609,1,0.9974606810064609,10.0
4223,1920,4671,0.9974606810064609,0.9974606810064609,1,0.9974606810064609,61.0
5063,1721,1729,0.99735083064897,0.99735083064897,1,0.99735083064897,14.0
4306,1729,1721,0.99735083064897,0.99735083064897,1,0.99735083064897,10.0
4340,2896,2229,0.997311821674823,0.997311821674823,1,0.997311821674823,13.0
5058,2229,2896,0.997311821674823,0.997311821674823,1,0.997311821674823,10.0
4878,2932,2931,0.9972109406662901,0.9972109406662901,1,0.9972109406662901,10.0
4397,2931,2932,0.9972109406662901,0.9972109406662901,1,0.9972109406662901,27.0
5001,1039,1032,0.9971880340542599,0.9971880340542599,1,0.9971880340542599,10.0
4298,1032,1039,0.9971880340542599,0.9971880340542599,1,0.9971880340542599,16.0
5011,9601,7729,0.997063133614402,0.997063133614402,1,0.997063133614402,13.0
4318,7729,9601,0.997063133614402,0.997063133614402,1,0.997063133614402,10.0
4884,4675,2014,0.9970117133064971,0.9970117133064971,1,0.9970117133064971,10.0
4665,2014,4675,0.9970117133064971,0.9970117133064971,1,0.9970117133064971,14.0
4887,2016,2014,0.996986639488842,0.0,0,0.996986639488842,14.0
4925,2014,2016,0.996986639488842,0.0,0,0.996986639488842,10.0
4741,111,113,0.996855445261569,0.996855445261569,1,0.996855445261569,15.0
4801,113,111,0.996855445261569,0.996855445261569,1,0.996855445261569,24.0
3807,6010,5814,0.996689130348272,0.996689130348272,1,0.996689130348272,17.0
4989,5814,6010,0.996689130348272,0.996689130348272,1,0.996689130348272,21.0
4552,2361,2363,0.996644057883159,0.996644057883159,1,0.996644057883159,44.0
4730,2363,2361,0.996644057883159,0.996644057883159,1,0.996644057883159,32.0
4953,4632,1011,0.996591354921547,0.996591354921547,1,0.996591354921547,10.0
4725,1011,4632,0.996591354921547,0.996591354921547,1,0.996591354921547,10.0
3915,2110,2120,0.996450178738298,0.996450178738298,1,0.996450178738298,10.0
5123,2120,2110,0.996450178738298,0.996450178738298,1,0.996450178738298,20.0
4734,2351,2361,0.996410381431884,0.996410381431884,1,0.996410381431884,10.0
4899,2361,2351,0.996410381431884,0.996410381431884,1,0.996410381431884,26.0
4841,2825,2059,0.996339557881975,0.996339557881975,1,0.996339557881975,10.0
4717,2059,2825,0.996339557881975,0.996339557881975,1,0.996339557881975,31.0
4745,2223,2512,0.996320528190909,0.996320528190909,1,0.996320528190909,13.0
4313,2512,2223,0.996320528190909,0.996320528190909,1,0.996320528190909,13.0
4553,2332,2363,0.99632032194209,0.0,0,0.99632032194209,10.0
4826,2363,2332,0.99632032194209,0.0,0,0.99632032194209,30.0
4018,4614,4651,0.9962756174641422,0.9962756174641422,1,0.9962756174641422,18.0
4977,4651,4614,0.9962756174641422,0.9962756174641422,1,0.9962756174641422,10.0
4776,2041,2042,0.9962663156824342,0.9962663156824342,1,0.9962663156824342,10.0
4760,2042,2041,0.9962663156824342,0.9962663156824342,1,0.9962663156824342,29.0
4654,4741,4765,0.9962475299954571,0.9962475299954571,1,0.9962475299954571,10.0
4626,4765,4741,0.9962475299954571,0.9962475299954571,1,0.9962475299954571,11.0
4714,2829,2825,0.996219876466081,0.996219876466081,1,0.996219876466081,46.0
4501,2825,2829,0.996219876466081,0.996219876466081,1,0.996219876466081,10.0
4691,2332,811,0.996175973820927,0.0,0,0.996175973820927,24.0
4827,811,2332,0.996175973820927,0.0,0,0.996175973820927,10.0
4982,5229,5020,0.9959528416160129,0.9959528416160129,1,0.9959528416160129,11.0
3796,5020,5229,0.9959528416160129,0.9959528416160129,1,0.9959528416160129,10.0
4572,4675,1920,0.9958454734017651,0.9958454734017651,1,0.9958454734017651,10.0
4663,1920,4675,0.9958454734017651,0.9958454734017651,1,0.9958454734017651,10.0
4532,2016,2221,0.995807353080609,0.995807353080609,1,0.995807353080609,18.0
4924,2221,2016,0.995807353080609,0.995807353080609,1,0.995807353080609,10.0
4768,6420,510,0.9957966527344609,0.9957966527344609,1,0.9957966527344609,10.0
4540,510,6420,0.9957966527344609,0.9957966527344609,1,0.9957966527344609,13.0
4883,1920,2014,0.99578383624865,0.0,0,0.99578383624865,10.0
4574,2014,1920,0.99578383624865,0.0,0,0.99578383624865,16.0
3670,5911,6020,0.995706482158568,0.995706482158568,1,0.995706482158568,256.0
3743,6020,5911,0.995706482158568,0.995706482158568,1,0.995706482158568,10.0
4361,3522,3523,0.9957032542847339,0.9957032542847339,1,0.9957032542847339,290.0
3378,3523,3522,0.9957032542847339,0.9957032542847339,1,0.9957032542847339,10.0
4412,5911,6130,0.995653728373007,0.995653728373007,1,0.995653728373007,75.0
3745,6130,5911,0.995653728373007,0.995653728373007,1,0.995653728373007,10.0
3896,1330,1812,0.9955947373145391,0.9955947373145391,1,0.9955947373145391,10.0
5008,1812,1330,0.9955947373145391,0.9955947373145391,1,0.9955947373145391,10.0
3665,6611,6492,0.995560545111869,0.995560545111869,1,0.995560545111869,10.0
5115,6492,6611,0.995560545111869,0.995560545111869,1,0.995560545111869,20.0
4502,2813,2829,0.995488603307374,0.995488603307374,1,0.995488603307374,13.0
4906,2829,2813,0.995488603307374,0.995488603307374,1,0.995488603307374,10.0
4370,9004,9001,0.995397255229869,0.995397255229869,1,0.995397255229869,11.0
4835,9001,9004,0.995397255229869,0.995397255229869,1,0.995397255229869,10.0
3377,3521,3522,0.995334255131723,0.995334255131723,1,0.995334255131723,113.0
4256,3522,3521,0.995334255131723,0.995334255131723,1,0.995334255131723,10.0
5012,8122,7729,0.9952250643849251,0.9952250643849251,1,0.9952250643849251,10.0
4491,7729,8122,0.9952250643849251,0.9952250643849251,1,0.9952250643849251,10.0
4398,2399,2932,0.995213586051899,0.995213586051899,1,0.995213586051899,10.0
5109,2932,2399,0.995213586051899,0.995213586051899,1,0.995213586051899,10.0
4904,2811,2813,0.995206135274833,0.995206135274833,1,0.995206135274833,26.0
4157,2813,2811,0.995206135274833,0.995206135274833,1,0.995206135274833,12.0
4466,3312,2892,0.995058179783605,0.995058179783605,1,0.995058179783605,19.0
4326,2892,3312,0.995058179783605,0.995058179783605,1,0.995058179783605,39.0
4129,2512,4332,0.9948406121093191,0.9948406121093191,1,0.9948406121093191,10.0
4744,4332,2512,0.9948406121093191,0.9948406121093191,1,0.9948406121093191,10.0
4733,2332,2361,0.994827829779333,0.0,0,0.994827829779333,10.0
4828,2361,2332,0.994827829779333,0.0,0,0.994827829779333,28.0
4328,2822,3312,0.994771770628931,0.994771770628931,1,0.994771770628931,22.0
4869,3312,2822,0.994771770628931,0.994771770628931,1,0.994771770628931,10.0
4952,8292,1011,0.99466442018362,0.99466442018362,1,0.99466442018362,10.0
4700,1011,8292,0.99466442018362,0.99466442018362,1,0.99466442018362,11.0
4670,2712,3317,0.994503279629492,0.994503279629492,1,0.994503279629492,11.0
4586,3317,2712,0.994503279629492,0.994503279629492,1,0.994503279629492,10.0
4690,2361,811,0.9943735394381759,0.0,0,0.9943735394381759,30.0
4731,811,2361,0.9943735394381759,0.0,0,0.9943735394381759,10.0
4528,2223,2221,0.994358582579797,0.994358582579797,1,0.994358582579797,28.0
4312,2221,2223,0.994358582579797,0.994358582579797,1,0.994358582579797,20.0
3415,2920,2910,0.994230931732692,0.994230931732692,1,0.994230931732692,43.0
4749,2910,2920,0.994230931732692,0.994230931732692,1,0.994230931732692,26.0
4423,3811,3821,0.9942242713320391,0.9942242713320391,1,0.9942242713320391,25.0
3309,3821,3811,0.9942242713320391,0.9942242713320391,1,0.9942242713320391,78.0
4133,7911,7912,0.994168129410563,0.994168129410563,1,0.994168129410563,130.0
3079,7912,7911,0.994168129410563,0.994168129410563,1,0.994168129410563,141.0
3633,7220,7320,0.9941306257752621,0.9941306257752621,1,0.9941306257752621,10.0
4934,7320,7220,0.9941306257752621,0.9941306257752621,1,0.9941306257752621,25.0
5020,9319,8551,0.993966365519221,0.993966365519221,1,0.993966365519221,10.0
4431,8551,9319,0.993966365519221,0.993966365519221,1,0.993966365519221,12.0
4289,8219,4666,0.99387458889569,0.99387458889569,1,0.99387458889569,10.0
4862,4666,8219,0.99387458889569,0.99387458889569,1,0.99387458889569,10.0
3622,4618,4646,0.9938427017968079,0.9938427017968079,1,0.9938427017968079,12.0
4902,4646,4618,0.9938427017968079,0.9938427017968079,1,0.9938427017968079,10.0
4995,4531,2211,0.993834597032277,0.993834597032277,1,0.993834597032277,10.0
3686,2211,4531,0.993834597032277,0.993834597032277,1,0.993834597032277,11.0
5094,4759,2341,0.9938277832919359,0.9938277832919359,1,0.9938277832919359,10.0
3193,2341,4759,0.9938277832919359,0.9938277832919359,1,0.9938277832919359,10.0
5015,1089,1084,0.9936943148898191,0.9936943148898191,1,0.9936943148898191,16.0
4218,1084,1089,0.9936943148898191,0.9936943148898191,1,0.9936943148898191,10.0
4819,113,150,0.993664225970442,0.0,0,0.993664225970442,13.0
4742,150,113,0.993664225970442,0.0,0,0.993664225970442,10.0
4837,6020,5913,0.9935934062438799,0.9935934062438799,1,0.9935934062438799,10.0
3672,5913,6020,0.9935934062438799,0.9935934062438799,1,0.9935934062438799,10.0
4254,2599,2511,0.9934997472430491,0.9934997472430491,1,0.9934997472430491,30.0
4709,2511,2599,0.9934997472430491,0.9934997472430491,1,0.9934997472430491,20.0
3664,6491,6492,0.9933482002590219,0.9933482002590219,1,0.9933482002590219,12.0
5074,6492,6491,0.9933482002590219,0.9933482002590219,1,0.9933482002590219,22.0
4880,2651,2611,0.993337116085718,0.993337116085718,1,0.993337116085718,22.0
3703,2611,2651,0.993337116085718,0.993337116085718,1,0.993337116085718,19.0
3702,2630,2651,0.993220486179477,0.993220486179477,1,0.993220486179477,13.0
4797,2651,2630,0.993220486179477,0.993220486179477,1,0.993220486179477,14.0
5067,4772,1520,0.9931293697560529,0.9931293697560529,1,0.9931293697560529,13.0
3528,1520,4772,0.9931293697560529,0.9931293697560529,1,0.9931293697560529,13.0
5062,1812,1729,0.9931252946772641,0.9931252946772641,1,0.9931252946772641,21.0
3897,1729,1812,0.9931252946772641,0.9931252946772641,1,0.9931252946772641,11.0
4288,4741,4666,0.9931104129381159,0.9931104129381159,1,0.9931104129381159,12.0
4624,4666,4741,0.9931104129381159,0.9931104129381159,1,0.9931104129381159,10.0
4892,6630,6430,0.9931038181859979,0.9931038181859979,1,0.9931038181859979,16.0
4350,6430,6630,0.9931038181859979,0.9931038181859979,1,0.9931038181859979,23.0
4450,147,1013,0.993039868708573,0.993039868708573,1,0.993039868708573,10.0
4637,1013,147,0.993039868708573,0.993039868708573,1,0.993039868708573,34.0
4723,1013,4632,0.992887442793729,0.992887442793729,1,0.992887442793729,13.0
4452,4632,1013,0.992887442793729,0.992887442793729,1,0.992887442793729,15.0
3963,4647,4649,0.992828519552284,0.992828519552284,1,0.992828519552284,10.0
4864,4649,4647,0.992828519552284,0.992828519552284,1,0.992828519552284,16.0
4656,1039,1107,0.992784302669333,0.0,0,0.992784302669333,10.0
4297,1107,1039,0.992784302669333,0.0,0,0.992784302669333,10.0
4524,2221,2222,0.9927628595488951,0.9927628595488951,1,0.9927628595488951,12.0
4530,2222,2221,0.9927628595488951,0.9927628595488951,1,0.9927628595488951,10.0
4522,2229,2222,0.9926287749604209,0.9926287749604209,1,0.9926287749604209,16.0
4338,2222,2229,0.9926287749604209,0.9926287749604209,1,0.9926287749604209,15.0
5088,4673,4613,0.9926266822176641,0.9926266822176641,1,0.9926266822176641,10.0
2419,4613,4673,0.9926266822176641,0.9926266822176641,1,0.9926266822176641,11.0
4631,5223,5224,0.992564704216654,0.992564704216654,1,0.992564704216654,17.0
3479,5224,5223,0.992564704216654,0.992564704216654,1,0.992564704216654,12.0
4509,5814,5819,0.992529201088308,0.992529201088308,1,0.992529201088308,28.0
3805,5819,5814,0.992529201088308,0.992529201088308,1,0.992529201088308,16.0
4951,1013,1011,0.992427483718352,0.0,0,0.992427483718352,44.0
4453,1011,1013,0.992427483718352,0.0,0,0.992427483718352,10.0
4084,2550,2562,0.9923716337654529,0.9923716337654529,1,0.9923716337654529,23.0
4921,2562,2550,0.9923716337654529,0.9923716337654529,1,0.9923716337654529,15.0
4286,4651,4666,0.9922668168618358,0.9922668168618358,1,0.9922668168618358,45.0
4014,4666,4651,0.9922668168618358,0.9922668168618358,1,0.9922668168618358,37.0
5023,2651,3313,0.9921192603286322,0.9921192603286322,1,0.9921192603286322,10.0
3704,3313,2651,0.9921192603286322,0.9921192603286322,1,0.9921192603286322,10.0
4441,1039,1085,0.9920358956335279,0.9920358956335279,1,0.9920358956335279,111.0
4296,1085,1039,0.9920358956335279,0.9920358956335279,1,0.9920358956335279,15.0
3893,1813,1812,0.992033692569125,0.992033692569125,1,0.992033692569125,13.0
4911,1812,1813,0.992033692569125,0.992033692569125,1,0.992033692569125,10.0
4418,4332,1623,0.992019310064439,0.992019310064439,1,0.992019310064439,12.0
4128,1623,4332,0.992019310064439,0.992019310064439,1,0.992019310064439,22.0
4595,1623,3109,0.9916367941110671,0.9916367941110671,1,0.9916367941110671,13.0
4420,3109,1623,0.9916367941110671,0.9916367941110671,1,0.9916367941110671,10.0
4458,113,4631,0.991515841163914,0.991515841163914,1,0.991515841163914,10.0
4739,4631,113,0.991515841163914,0.991515841163914,1,0.991515841163914,10.0
4440,1089,1085,0.99151257588221,0.99151257588221,1,0.99151257588221,123.0
4215,1085,1089,0.99151257588221,0.99151257588221,1,0.99151257588221,74.0
4579,3312,3320,0.9908731559780259,0.9908731559780259,1,0.9908731559780259,10.0
4327,3320,3312,0.9908731559780259,0.9908731559780259,1,0.9908731559780259,21.0
3895,2612,1812,0.9908442167882809,0.9908442167882809,1,0.9908442167882809,10.0
5005,1812,2612,0.9908442167882809,0.9908442167882809,1,0.9908442167882809,10.0
4893,6499,6430,0.990472874475338,0.990472874475338,1,0.990472874475338,10.0
4565,6430,6499,0.990472874475338,0.990472874475338,1,0.990472874475338,15.0
4329,2813,3312,0.990185798060955,0.990185798060955,1,0.990185798060955,10.0
4905,3312,2813,0.990185798060955,0.990185798060955,1,0.990185798060955,10.0
4840,2811,2059,0.9901797071509871,0.0,0,0.9901797071509871,10.0
4156,2059,2811,0.9901797071509871,0.0,0,0.9901797071509871,12.0
3804,5811,5814,0.989913842965388,0.989913842965388,1,0.989913842965388,24.0
4113,5814,5811,0.989913842965388,0.989913842965388,1,0.989913842965388,42.0
4660,3030,3316,0.989901849032643,0.989901849032643,1,0.989901849032643,32.0
2478,3316,3030,0.989901849032643,0.989901849032643,1,0.989901849032643,24.0
4251,2410,2511,0.989857352095702,0.989857352095702,1,0.989857352095702,16.0
4366,2511,2410,0.989857352095702,0.989857352095702,1,0.989857352095702,10.0
4276,1011,1012,0.9898428003671209,0.9898428003671209,1,0.9898428003671209,21.0
4950,1012,1011,0.9898428003671209,0.9898428003671209,1,0.9898428003671209,10.0
3718,1061,1071,0.989721092604828,0.989721092604828,1,0.989721092604828,31.0
4812,1071,1061,0.989721092604828,0.989721092604828,1,0.989721092604828,11.0
2995,7211,7219,0.98969853433321,0.98969853433321,1,0.98969853433321,10.0
5076,7219,7211,0.98969853433321,0.98969853433321,1,0.98969853433321,11.0
4620,4669,4799,0.989598443169132,0.989598443169132,1,0.989598443169132,10.0
3298,4799,4669,0.989598443169132,0.989598443169132,1,0.989598443169132,24.0
4015,9511,4651,0.989491575136402,0.989491575136402,1,0.989491575136402,17.0
4516,4651,9511,0.989491575136402,0.989491575136402,1,0.989491575136402,52.0
4274,1013,1012,0.9892874111307299,0.0,0,0.9892874111307299,30.0
4447,1012,1013,0.9892874111307299,0.0,0,0.9892874111307299,56.0
3064,3513,3511,0.9892468626959391,0.9892468626959391,1,0.9892468626959391,305.0
2261,3511,3513,0.9892468626959391,0.9892468626959391,1,0.9892468626959391,414.0
5106,4673,1629,0.988960372996021,0.988960372996021,1,0.988960372996021,10.0
2420,1629,4673,0.988960372996021,0.988960372996021,1,0.988960372996021,10.0
4623,4651,4741,0.9889437243540451,0.0,0,0.9889437243540451,21.0
4016,4741,4651,0.9889437243540451,0.0,0,0.9889437243540451,12.0
4667,3600,3700,0.9888594559944521,0.9888594559944521,1,0.9888594559944521,10.0
3408,3700,3600,0.9888594559944521,0.9888594559944521,1,0.9888594559944521,13.0
4536,3011,6420,0.988806398091583,0.988806398091583,1,0.988806398091583,40.0
4042,6420,3011,0.988806398091583,0.988806398091583,1,0.988806398091583,10.0
4546,5530,5520,0.988760476365454,0.988760476365454,1,0.988760476365454,24.0
3817,5520,5530,0.988760476365454,0.988760476365454,1,0.988760476365454,26.0
3126,2521,8220,0.9887493763989209,0.9887493763989209,1,0.9887493763989209,14.0
5039,8220,2521,0.9887493763989209,0.9887493763989209,1,0.9887493763989209,13.0
4217,1061,1089,0.98865814849148,0.98865814849148,1,0.98865814849148,20.0
4813,1089,1061,0.98865814849148,0.98865814849148,1,0.98865814849148,10.0
4187,4531,4532,0.9885898717659399,0.9885898717659399,1,0.9885898717659399,96.0
3684,4532,4531,0.9885898717659399,0.9885898717659399,1,0.9885898717659399,41.0
4860,1812,8219,0.988556696514288,0.988556696514288,1,0.988556696514288,16.0
3892,8219,1812,0.988556696514288,0.988556696514288,1,0.988556696514288,10.0
4786,5811,8560,0.9884990154928578,0.9884990154928578,1,0.9884990154928578,13.0
4115,8560,5811,0.9884990154928578,0.9884990154928578,1,0.9884990154928578,10.0
4275,147,1012,0.988222460640655,0.0,0,0.988222460640655,10.0
4636,1012,147,0.988222460640655,0.0,0,0.988222460640655,10.0
2084,8413,8430,0.9882177206530308,0.9882177206530308,1,0.9882177206530308,1105.0
2008,8430,8413,0.9882177206530308,0.9882177206530308,1,0.9882177206530308,1053.0
4360,4643,4652,0.9881690273106021,0.9881690273106021,1,0.9881690273106021,11.0
4484,4652,4643,0.9881690273106021,0.9881690273106021,1,0.9881690273106021,10.0
4877,4669,2931,0.987916571343317,0.987916571343317,1,0.987916571343317,10.0
3300,2931,4669,0.987916571343317,0.987916571343317,1,0.987916571343317,13.0
3717,1072,1071,0.987789423880099,0.987789423880099,1,0.987789423880099,32.0
4702,1071,1072,0.987789423880099,0.987789423880099,1,0.987789423880099,14.0
3992,4932,4939,0.9876631331640391,0.9876631331640391,1,0.9876631331640391,12.0
4695,4939,4932,0.9876631331640391,0.9876631331640391,1,0.9876631331640391,10.0
4127,4329,4332,0.987331797646322,0.987331797646322,1,0.987331797646322,10.0
4180,4332,4329,0.987331797646322,0.987331797646322,1,0.987331797646322,12.0
4339,2221,2229,0.9872671458665571,0.0,0,0.9872671458665571,17.0
4529,2229,2221,0.9872671458665571,0.0,0,0.9872671458665571,11.0
4535,4649,6420,0.9872428221414441,0.9872428221414441,1,0.9872428221414441,50.0
3962,6420,4649,0.9872428221414441,0.9872428221414441,1,0.9872428221414441,56.0
3789,7739,7732,0.9870325708452851,0.9870325708452851,1,0.9870325708452851,18.0
4062,7732,7739,0.9870325708452851,0.9870325708452851,1,0.9870325708452851,27.0
4272,1089,1012,0.9867935247371509,0.9867935247371509,1,0.9867935247371509,76.0
4213,1012,1089,0.9867935247371509,0.9867935247371509,1,0.9867935247371509,10.0
4590,2511,3832,0.986654974146616,0.986654974146616,1,0.986654974146616,12.0
4253,3832,2511,0.986654974146616,0.986654974146616,1,0.986654974146616,10.0
4548,7311,7312,0.986530014736452,0.986530014736452,1,0.986530014736452,33.0
3275,7312,7311,0.986530014736452,0.986530014736452,1,0.986530014736452,14.0
4793,4673,2030,0.9862744463495771,0.9862744463495771,1,0.9862744463495771,45.0
2418,2030,4673,0.9862744463495771,0.9862744463495771,1,0.9862744463495771,38.0
3445,9103,9499,0.9861983543480691,0.9861983543480691,1,0.9861983543480691,22.0
