StartIndst,FinalIndst,Counts
7820,6512,11
5621,9311,11
7820,4631,11
5630,8220,11
4711,5520,11
5610,4730,11
9312,5510,11
8110,5510,11
2593,2593,11
4645,4775,11
8891,8559,11
7820,7311,11
4711,7311,11
7820,4752,11
2030,4752,11
7022,7490,11
8299,7490,11
3101,3101,11
6512,6629,11
8559,9700,11
4322,8110,11
4771,8110,11
4222,8110,11
7112,7219,11
6202,4711,11
8532,4711,11
8129,4711,11
4649,4711,11
9601,4711,11
1071,4711,11
8542,8412,11
8520,4776,11
4719,4764,11
8790,4771,11
8810,4771,11
5630,5310,11
8520,4773,11
7820,2740,11
7820,4675,11
6832,4110,11
4775,4719,11
4773,4719,11
2030,2030,11
1091,147,11
5210,4646,11
2120,4646,11
1089,1089,11
5110,7911,11
8520,6190,11
1071,1072,11
8299,6492,11
5610,9313,11
9311,9313,11
9002,9002,11
3020,3020,11
5020,5020,11
4772,1520,11
6202,3315,11
8532,8121,10
9200,8121,10
6831,7820,10
4299,7820,10
9311,7820,10
7311,7820,10
8292,7820,10
1085,7820,10
6831,6910,10
8423,6910,10
8610,7010,10
4673,7010,10
1039,7010,10
6831,8610,10
4775,8610,10
8730,6920,10
6920,8899,10
5510,8899,10
6419,8899,10
4711,6201,10
6190,6201,10
6920,6831,10
5610,6831,10
4110,6831,10
5610,5210,10
5320,5210,10
8220,6622,10
4120,4339,10
4711,7912,10
9700,9609,10
7010,4120,10
4339,4120,10
4334,4120,10
7810,8710,10
8411,8710,10
8110,8710,10
6419,5630,10
6201,8520,10
4941,8520,10
8720,8520,10
6209,8520,10
7311,8520,10
8412,8520,10
9101,8520,10
8532,8790,10
8790,8531,10
6920,8542,10
7810,8542,10
5629,8542,10
8424,8542,10
5210,4673,10
2223,4673,10
1629,4673,10
8299,4941,10
4719,4941,10
6920,7112,10
4120,7112,10
4321,7112,10
3312,7112,10
8110,7112,10
7219,7112,10
4711,4531,10
8531,8621,10
5510,8621,10
4771,8621,10
8299,8010,10
8121,8690,10
8430,8690,10
7022,4299,10
8899,8720,10
8411,3811,10
7810,8810,10
8559,8810,10
8299,6202,10
6820,5610,10
6831,5610,10
8690,5610,10
8129,5610,10
9700,5610,10
4772,5610,10
8121,4322,10
4120,4322,10
4711,7410,10
8899,7022,10
5510,7022,10
6120,7022,10
8899,9491,10
8891,8299,10
8531,8299,10
6209,8299,10
6512,8299,10
8559,8299,10
4719,8299,10
4771,9312,10
5630,8532,10
9312,8532,10
9311,8532,10
5210,5229,10
8520,4211,10
7820,2223,10
7112,2562,10
8520,4511,10
4532,4511,10
5610,6512,10
8520,4690,10
9319,9311,10
5210,5320,10
8411,8541,10
4673,1623,10
4711,1623,10
8299,8220,10
4719,4321,10
4711,4674,10
8891,5510,10
8559,5510,10
5629,5510,10
7820,6499,10
7022,8559,10
4676,8292,10
8520,4752,10
7712,7712,10
8899,7490,10
5610,7490,10
8531,9700,10
7022,9700,10
9312,8110,10
4711,1812,10
4771,4754,10
9609,4711,10
4673,4711,10
4520,4711,10
4754,4711,10
4777,4711,10
7820,4764,10
6920,4771,10
8899,4771,10
8411,4771,10
9311,4771,10
8542,6419,10
9312,6419,10
2910,6419,10
6492,6419,10
4647,4647,10
8610,5629,10
8542,5629,10
8810,5629,10
8520,5310,10
8810,4773,10
6202,9511,10
6110,6110,10
3109,3103,10
8610,4110,10
9103,9103,10
7810,1071,10
1085,1071,10
9602,4645,10
4775,4645,10
4520,5221,10
7721,7721,10
1061,1061,10
8542,8560,10
8411,8425,10
1107,1039,10
8542,8424,10
9311,8424,10
8020,8020,10
8520,9101,10
7820,4222,10
8423,4222,10
8220,2521,10
5610,7911,10
4711,4779,10
4711,4725,10
5610,4777,10
4719,4777,10
8299,4635,10
6611,6611,10
6630,6430,10
8121,9313,10
6492,6491,10
5920,5920,10
5912,5912,10
5911,6020,10
