StartIndst,FinalIndst,Counts
8623,8623,109
8610,8542,108
9609,9609,108
7810,7810,107
4742,4742,107
4511,4520,106
8810,8520,105
9700,8520,105
8520,8730,105
8520,5630,105
7732,7732,104
8790,8899,104
1082,1082,104
6190,6120,104
8810,8790,103
3011,3011,103
5530,5530,103
8542,8520,102
4711,8610,102
8810,8710,102
4711,4719,102
4711,5630,102
7111,7111,101
4711,4771,100
5229,5210,99
2651,2651,98
5510,5610,98
8730,8520,97
8121,4711,97
6612,6612,97
8520,8690,96
6492,6492,96
5610,5621,95
6201,6209,94
8532,8559,94
6820,8730,93
8520,4771,93
8610,8810,93
6020,6020,93
8899,8790,92
8790,8610,91
7711,7711,91
4645,4645,91
5621,8520,90
2811,2811,90
8520,9311,90
6832,8520,89
9491,9491,89
8690,8810,88
8411,8424,88
8621,8690,88
4520,4511,87
8559,8520,86
8610,8730,86
8610,8899,86
8899,8730,85
4775,4775,85
8899,8610,84
4674,4673,84
4649,4649,84
4777,4777,84
2540,2540,84
8412,8411,83
5610,7820,83
8541,8532,83
4120,4299,83
5610,8520,82
4719,4711,82
8790,8710,82
8541,8541,82
4711,8121,82
8532,8542,81
8790,8622,81
8810,8730,80
5610,4771,80
7820,7810,80
4771,4719,80
4762,4778,79
8899,8891,79
9311,8411,78
5610,5510,78
5621,8121,78
8690,8520,77
6419,4711,77
8810,8610,77
8610,8790,77
5630,7820,77
4633,1051,77
5629,5629,76
7490,7490,76
8110,4120,75
5110,5110,75
7820,8121,75
4531,4532,75
5911,6130,75
7739,7739,74
8710,8810,74
4791,4791,74
7820,5210,74
4791,5320,74
4719,4771,73
5911,5911,73
7120,7120,73
5510,5630,73
9499,8520,72
8520,6820,71
4776,4776,71
6419,8520,70
4329,4329,70
4711,6419,70
8121,7820,70
8542,8532,70
4674,4674,70
6629,6622,70
8720,8720,70
4719,8520,69
8110,7112,69
7820,8690,69
2120,8690,69
3600,8110,69
8520,5621,68
8520,8425,68
6202,6209,68
8411,9311,68
4332,4332,68
7112,4120,67
4639,4690,67
8520,9312,66
8520,9499,65
2562,2562,65
4941,5210,65
4761,4763,65
2410,2410,65
4771,8610,64
7820,8899,64
1051,1051,64
4531,5320,64
6420,4110,64
6820,8520,63
9312,8520,63
5510,4711,63
6832,6820,63
8121,5629,63
8129,8129,63
7820,6920,62
7022,7820,62
8810,8690,62
1089,1012,62
4771,5630,62
8110,8520,61
9311,8520,61
8520,8710,61
1920,4671,61
7490,7112,60
8730,6820,60
8891,8899,60
8690,8621,60
8121,8610,59
4771,7820,59
4690,4690,59
6512,6622,59
8121,8129,59
1721,1721,59
8710,8790,58
7112,7022,58
8610,4711,57
5621,4711,57
8720,8810,57
4120,4321,57
5811,5811,57
8810,7820,56
6420,4649,56
8520,5610,56
5610,8610,55
4666,4666,55
8520,8424,55
2511,2511,55
6391,6391,55
1089,1013,55
6209,6202,54
7820,5630,54
9412,9412,53
6201,6202,53
4634,4634,53
4771,4772,53
1012,1013,53
7810,8520,52
8520,8299,52
4771,6419,52
6621,6621,52
4222,4222,52
7820,8299,51
8010,5629,51
8790,7820,51
8121,5621,51
4753,4753,51
9601,9601,51
8690,8710,50
8532,8531,50
4649,6420,50
7820,5610,50
8121,5610,50
7820,8730,49
6419,7820,49
6622,6629,49
5630,8610,48
8520,6920,48
6619,6419,48
6492,6419,48
8730,7820,48
5630,4771,48
4711,8810,48
4532,4532,48
4742,6190,47
4322,4120,47
7820,4941,47
6512,6629,47
4939,4939,47
4652,4652,47
4730,4730,47
7820,5320,47
4651,9511,47
8510,8520,46
3030,2651,46
8520,5629,46
8542,7820,46
8710,8690,46
8411,8899,46
8532,8541,46
1089,1089,46
5629,8121,46
8129,8121,46
8790,8720,46
5510,8520,45
4719,8610,45
7500,8411,45
6920,7820,45
4719,7820,45
4671,4671,45
6612,6619,45
8520,8510,45
6629,6512,45
1013,1013,45
7022,6920,44
7820,8542,44
4711,8730,44
5510,7820,44
7820,4771,44
4764,4771,44
4711,5510,44
4711,9200,44
7320,7311,44
1013,1089,44
4771,4764,44
6920,8520,43
4764,4711,43
4120,6820,43
8559,8531,43
8710,7820,43
4941,7820,43
8790,8690,43
7112,7490,43
8411,7500,43
2361,2363,43
5210,5320,43
4339,4339,43
4779,4779,43
8710,8520,42
8690,7820,42
8899,7820,42
2223,2223,42
6420,6420,42
5610,8121,42
8730,8720,42
4762,4711,41
4711,8542,41
7820,8710,41
4772,4771,41
7820,6202,41
8121,8010,41
4778,4719,41
5621,5630,41
8121,5630,41
6419,6512,41
8413,8413,41
4110,4110,41
8130,8130,41
8425,8520,40
4941,4711,40
8520,6419,40
3250,3250,40
8520,4719,40
3011,6420,40
5630,8121,40
4672,4672,40
1071,1039,40
3822,3822,40
5630,6419,39
6820,8790,39
7820,8790,39
8559,7820,39
7820,4719,39
8520,8541,39
4771,5610,39
7022,8520,38
7820,8411,38
8121,8810,38
8531,8532,38
4711,9499,38
8542,8559,38
4711,4730,38
4211,4211,38
2363,2363,38
7820,7022,38
8110,7022,38
3821,3821,38
8412,8520,37
7820,6190,37
7820,6820,37
7219,8542,37
4711,8899,37
4120,3600,37
2229,2229,37
1623,1623,37
5510,8121,37
8899,8559,37
2361,7010,37
8520,7022,37
4642,4642,37
4120,4110,37
1039,1039,37
8299,8520,36
7820,8532,36
5621,8899,36
4646,7219,36
5222,5222,36
1071,4724,36
6622,6512,36
3521,3521,36
7820,8110,36
5621,8110,36
6130,6130,36
3311,3040,36
7112,8520,35
4120,8520,35
2562,7112,35
6511,6419,35
4642,4771,35
8891,8810,35
4711,5621,35
7820,2910,35
8110,3011,35
4633,4633,35
5814,5811,35
9313,9313,35
7219,6920,34
8690,8790,34
2932,2932,34
9104,9104,34
8610,8121,34
8531,8559,34
7820,8559,34
9102,9102,34
9511,9511,34
8423,8520,33
8623,8610,33
8520,4120,33
8520,5510,33
7820,5510,33
9499,8899,33
8291,8291,33
7820,7311,33
4321,2562,33
6612,6630,33
6630,6630,33
2829,2829,33
8510,8510,33
8010,8121,33
9001,9001,33
8621,8520,32
8541,8520,32
4321,7112,32
6419,6920,32
6820,4120,32
8299,7820,32
5320,7820,32
2042,7219,32
4531,4511,32
8520,8621,32
5320,4941,32
7112,2562,32
6420,2562,32
7112,4321,32
4719,5610,32
2363,2361,32
4321,8110,32
4321,7022,32
8520,6832,32
8810,9700,32
4711,8411,31
5630,8542,31
4719,6419,31
7820,5629,31
4616,4771,31
6209,6201,31
7820,4791,31
7820,6910,31
4631,4631,31
4771,8891,31
5914,5914,31
7010,811,31
8122,8122,31
9312,9313,31
210,210,31
4799,4799,31
4741,4741,31
1013,147,31
5629,8520,30
7490,8520,30
5813,8520,30
8520,7112,30
8559,8542,30
4711,8531,30
8542,8531,30
8532,7820,30
8299,8899,30
8690,8899,30
8520,9200,30
7820,8220,30
4674,4690,30
8610,5630,30
2892,2892,30
8541,8559,30
3700,3700,30
2361,811,30
510,510,30
9312,9311,30
3511,3822,30
8899,9700,30
6419,6492,30
2363,2332,30
8424,8520,29
9200,8520,29
9609,8520,29
8531,4711,29
7820,7112,29
8790,6820,29
4711,6920,29
8899,8542,29
8622,8622,29
4711,8710,29
9700,8810,29
8730,8690,29
8899,8690,29
5629,5621,29
8899,5621,29
1101,1101,29
4761,4761,29
4532,4520,29
4771,4778,29
8891,8510,29
8520,8220,29
8122,8121,29
2712,2712,29
6419,7022,29
8810,4711,28
8899,4711,28
8891,4711,28
4752,4711,28
5813,4711,28
6202,6190,28
8899,8411,28
8531,8542,28
8541,8542,28
8690,8730,28
8610,8622,28
6920,6419,28
7112,7820,28
4711,8690,28
5621,5510,28
8520,6910,28
8520,4299,28
4322,4321,28
8411,8412,28
2120,4646,28
4719,8121,28
1105,4634,28
4719,5630,28
4724,1071,28
9319,9319,28
2446,2446,28
2361,2332,28
9700,8610,27
5610,8542,27
4711,8790,27
3030,3316,27
5210,7820,27
3822,7219,27
8810,9499,27
8412,8621,27
8121,4719,27
7112,7111,27
8810,8891,27
6419,6831,27
8220,6512,27
3320,3320,27
3030,7010,27
6920,7022,27
6499,6499,27
4724,1082,27
9329,9329,27
4120,6832,27
8121,8122,27
7912,7912,27
1013,1011,27
9200,4711,26
8622,8610,26
3312,7112,26
2222,2222,26
5610,6419,26
7820,8531,26
8899,8531,26
7820,4673,26
5630,9312,26
6820,8810,26
8121,5510,26
8542,8899,26
9700,8899,26
4511,4531,26
4711,4511,26
4334,4334,26
2221,2221,26
7410,7410,26
8610,8559,26
6419,6622,26
8610,8110,26
6832,8110,26
5814,5813,26
4771,4642,26
2219,2219,26
6120,6120,26
2811,2813,26
5913,5913,26
3312,3312,25
8411,8610,25
8299,8610,25
8899,6820,25
7820,4120,25
4299,7820,25
8121,4771,25
7490,8690,25
6511,6619,25
7820,1085,25
7820,4639,25
7820,4299,25
8520,8412,25
4711,8891,25
8299,7010,25
4711,4762,25
8520,9319,25
9312,9319,25
7911,7912,25
7219,2042,25
5520,5520,25
111,111,25
8411,4711,24
4772,4711,24
8121,8542,24
4651,4666,24
8121,8531,24
8411,7820,24
8220,7820,24
5610,8810,24
4651,6202,24
8520,8423,24
4532,4531,24
8121,9200,24
8520,7490,24
6622,9499,24
3109,3109,24
2931,2932,24
5630,4719,24
4711,4639,24
4663,4663,24
7022,7311,24
4763,4761,24
3821,3811,24
5819,5819,24
8520,9609,24
6419,5630,24
4676,4676,24
4391,4391,24
7712,7712,24
6820,6832,24
9420,9420,24
3832,3832,24
6619,6492,24
5224,5224,24
6910,8520,23
4752,8520,23
8542,4711,23
4778,4711,23
8121,6820,23
5621,7820,23
8010,7820,23
6419,4771,23
8520,7810,23
8542,7219,23
5630,9200,23
5630,5621,23
7022,7490,23
8899,9499,23
8520,9491,23
6920,6619,23
8299,8010,23
4771,4759,23
8520,4321,23
5814,5819,23
7820,6209,23
3250,4646,23
2223,2221,23
9200,8121,23
4764,5630,23
2014,2059,23
4643,4643,23
2751,4643,23
9411,9411,23
8520,5813,23
8299,7022,23
6910,7022,23
4711,9311,23
9004,9311,23
6831,6832,23
2042,4645,23
8610,9700,23
3012,3012,23
7312,7312,23
9491,8520,22
4778,8520,22
4764,8520,22
8730,4711,22
9499,4711,22
6419,8610,22
8891,8610,22
8110,8610,22
4711,7112,22
7430,8411,22
4110,6820,22
4771,8542,22
8121,8730,22
4711,8299,22
8899,8299,22
5610,8299,22
7022,8299,22
5610,8710,22
2892,910,22
6202,6419,22
6512,6419,22
8720,8790,22
4120,7820,22
4511,7820,22
6910,7820,22
9311,9312,22
4711,8532,22
4771,8690,22
4771,5510,22
8559,8899,22
5610,9200,22
7820,5621,22
1085,1085,22
5210,4941,22
5229,4941,22
4771,8121,22
8690,8121,22
9312,5630,22
1072,1071,22
2059,2059,22
2312,2312,22
2361,2361,22
8520,7010,22
7912,7911,22
4722,4722,22
4920,4920,22
9312,4711,21
4639,4711,21
6920,8610,21
5621,8610,21
7111,7112,21
2599,2599,21
8690,8542,21
9312,7820,21
5621,4771,21
4778,4771,21
4711,9312,21
5630,8810,21
1012,1012,21
8720,8899,21
8690,7490,21
7820,4931,21
3316,3030,21
6499,6619,21
8610,4719,21
5610,4719,21
7112,4299,21
7311,7320,21
5819,4778,21
4777,4778,21
6419,6630,21
4675,4675,21
8610,8891,21
7219,4646,21
4673,4674,21
7820,1089,21
6419,8220,21
6512,8220,21
8299,8121,21
8810,8121,21
1089,1071,21
4511,4519,21
7820,3513,21
5110,7911,21
1061,1061,21
7820,1013,21
113,111,21
147,147,21
4299,8520,20
6920,4711,20
8299,4711,20
8010,4711,20
2892,3312,20
3320,3312,20
2822,3312,20
9312,8610,20
7810,8610,20
6619,6920,20
9700,8730,20
8121,8710,20
8411,8531,20
6419,6612,20
5510,4771,20
6190,6202,20
6419,8899,20
9312,8899,20
7112,4399,20
7820,8621,20
7820,8010,20
4711,4941,20
4799,4669,20
6419,6511,20
8520,4778,20
8510,8891,20
3250,2120,20
4711,8220,20
6832,6831,20
6820,8121,20
7010,8121,20
4321,4322,20
8610,8720,20
4661,4661,20
2012,2014,20
6619,7022,20
6209,7022,20
1072,1072,20
4778,4776,20
2630,2630,20
4645,2042,20
2740,2740,20
812,2362,20
113,119,20
8559,4711,19
5320,4711,19
9311,4711,19
8299,7112,19
4120,7112,19
7810,6920,19
5630,8730,19
4399,7732,19
8621,8710,19
910,910,19
8411,8790,19
4711,5629,19
7820,9312,19
5621,8810,19
9609,8810,19
8559,8810,19
1011,1012,19
1107,1107,19
7820,9499,19
4711,8010,19
3317,3317,19
8299,6910,19
6190,4742,19
7820,8412,19
7820,2229,19
4711,4778,19
8559,6630,19
1061,1089,19
8542,8121,19
8899,8121,19
8542,5630,19
3312,2892,19
8542,5610,19
9312,5610,19
4711,8559,19
4763,4763,19
2829,2825,19
8610,7022,19
113,113,19
1089,1039,19
5814,6010,19
6920,2042,19
4641,4641,19
2910,2920,19
7820,8292,19
8292,8292,19
4651,4741,19
4616,4616,19
6190,8520,18
5310,8520,18
4321,8520,18
5210,4711,18
4730,4711,18
4725,4711,18
5510,8610,18
6209,6190,18
7219,7112,18
4299,7112,18
8790,8411,18
8121,8411,18
8559,8411,18
8810,6820,18
8411,8542,18
8720,8730,18
8610,8299,18
4399,4120,18
9312,8531,18
8110,7820,18
2221,4673,18
4777,4771,18
8299,8810,18
8899,8532,18
4614,4651,18
7820,1012,18
7820,7219,18
2822,4669,18
4711,4759,18
2511,2562,18
8520,4520,18
2221,2223,18
8520,6629,18
5610,4724,18
7021,7021,18
6820,6831,18
4771,6831,18
8531,8121,18
4669,4652,18
4711,5210,18
9602,5630,18
8520,4322,18
8110,7010,18
4779,7010,18
7490,7022,18
8291,7022,18
2651,2611,18
2813,2813,18
1712,1813,18
812,812,18
4772,8520,17
8790,4711,17
8532,4711,17
7022,4711,17
8532,8610,17
8423,8610,17
7219,8610,17
4299,6190,17
8531,8411,17
4771,8411,17
8413,8411,17
4711,6820,17
8610,6820,17
6910,6920,17
6910,8299,17
8121,8299,17
4334,4120,17
3316,3316,17
5510,5629,17
5610,5629,17
8610,8531,17
4771,8531,17
5630,8531,17
6202,7820,17
4321,7820,17
5510,9312,17
5610,8532,17
4711,6202,17
8610,6202,17
8121,8690,17
8720,8690,17
6820,5510,17
6820,8899,17
8531,8899,17
8423,8899,17
7739,9200,17
5630,9499,17
7022,6619,17
4652,4669,17
4719,4773,17
4646,4773,17
6511,6311,17
3600,3811,17
5630,8891,17
4651,6209,17
2016,2221,17
1071,1089,17
8610,8220,17
7112,6831,17
1105,1105,17
2790,2790,17
6820,5630,17
1089,1051,17
9200,5610,17
7022,8559,17
7820,6622,17
4299,4211,17
8810,8720,17
4711,5813,17
2611,2612,17
5912,5912,17
9311,8130,17
4540,4540,17
5520,5530,17
4638,4638,17
2512,2512,17
4759,8520,16
9101,8520,16
6820,4711,16
8690,4711,16
8110,4711,16
4776,4711,16
7022,8610,16
4711,6190,16
8542,8411,16
7120,8411,16
5630,6920,16
4771,8710,16
6190,6419,16
7810,6419,16
8891,8790,16
4669,2651,16
8541,8531,16
6190,7820,16
6820,7820,16
8610,4771,16
8542,4771,16
4775,4771,16
8610,9312,16
5621,9312,16
2120,3250,16
6311,6202,16
2811,6202,16
7022,6202,16
7820,8424,16
1013,1012,16
9312,5510,16
4719,5510,16
4719,8899,16
4711,4931,16
8899,8621,16
8230,8230,16
4942,4942,16
8520,8010,16
4752,4719,16
7820,4669,16
4771,6910,16
5630,6910,16
8291,4649,16
2814,2812,16
7820,4646,16
5610,8220,16
8520,6831,16
8411,8121,16
9311,5630,16
7820,1071,16
4724,5610,16
4764,5610,16
5829,5829,16
3299,3299,16
7820,7010,16
2041,2041,16
4711,4752,16
3822,3511,16
3109,3101,16
3101,3101,16
7010,7022,16
4778,4110,16
7820,1039,16
1032,1039,16
4120,4332,16
150,150,16
4765,4765,16
4725,4725,16
7311,7312,16
6629,8520,15
4762,8520,15
5310,4711,15
4511,4711,15
9311,8610,15
6920,7112,15
8610,8411,15
8610,6920,15
9499,8542,15
6920,8299,15
6831,8299,15
9700,8299,15
8121,4120,15
6910,6419,15
8622,8790,15
5630,5629,15
1812,7820,15
8121,9312,15
4771,8810,15
8520,5310,15
4711,5310,15
9602,8532,15
4711,8424,15
7022,6201,15
8710,8899,15
4771,8899,15
8532,8899,15
8121,8899,15
5510,5621,15
2811,3030,15
8542,8621,15
6630,6619,15
4110,4719,15
2651,4669,15
4711,6910,15
7022,6910,15
4399,4299,15
4711,4649,15
7022,6629,15
7820,4631,15
8730,8121,15
4120,8121,15
8610,5610,15
8299,5610,15
4711,6512,15
7820,6512,15
4673,2312,15
2599,2511,15
2562,2550,15
2711,2712,15
4771,4777,15
4711,8110,15
7112,8110,15
7022,8110,15
4649,7022,15
4772,4642,15
2752,2752,15
4719,4645,15
9101,9101,15
7820,9700,15
4771,4775,15
4645,4775,15
4632,4632,15
4711,4772,15
9003,9003,15
2899,2620,15
7820,6492,15
5223,5224,15
3311,3311,15
2362,812,15
4511,8520,14
4791,8520,14
6831,8520,14
4322,8520,14
9001,8520,14
8710,4711,14
4724,4711,14
8542,7112,14
6419,8411,14
8411,6820,14
4719,8542,14
6202,8299,14
7490,8299,14
8559,8299,14
8219,8299,14
4711,4120,14
4110,4120,14
7022,6419,14
4673,7820,14
4764,7820,14
6832,7820,14
2223,4673,14
4762,4771,14
5510,8810,14
5630,8532,14
9311,8532,14
7820,3250,14
4711,7810,14
8542,8690,14
9609,8899,14
4520,4531,14
6419,9200,14
7820,9200,14
4771,9200,14
4771,9499,14
5610,9499,14
3103,3109,14
6622,6619,14
6492,6619,14
7820,2932,14
4711,4773,14
4631,4639,14
8520,4759,14
4719,4759,14
4711,7311,14
7820,2562,14
2550,2562,14
8411,6910,14
2562,4321,14
4299,4321,14
6512,6511,14
2221,2229,14
8220,6629,14
8559,8891,14
4621,4621,14
8899,8510,14
610,610,14
2020,8121,14
8610,8623,14
8690,5630,14
9200,5630,14
4511,4532,14
2012,2016,14
8299,8559,14
2822,2822,14
8520,4211,14
2550,2550,14
8520,8129,14
8542,7022,14
6202,7022,14
4711,7911,14
6820,4110,14
8411,9102,14
1085,1039,14
4711,4764,14
8110,9311,14
7010,1722,14
8520,8122,14
2561,2561,14
2920,2920,14
7420,7420,14
5010,5010,14
4647,4647,14
4778,9004,14
4729,4729,14
1393,1393,14
2120,2110,14
6202,8520,13
4520,8520,13
8720,8520,13
9313,8520,13
7112,4711,13
4759,4711,13
5530,4711,13
8559,8610,13
7120,7112,13
2640,7112,13
8532,8411,13
5510,6820,13
6831,6820,13
5630,6820,13
5510,8730,13
6492,8299,13
4332,4120,13
6629,6419,13
6920,8531,13
5610,8531,13
6629,7820,13
6512,7820,13
9700,7820,13
4752,4673,13
6619,6612,13
4754,4771,13
8790,8532,13
2660,3250,13
5630,8690,13
4651,6201,13
8899,8423,13
8610,5621,13
8129,5621,13
4519,4511,13
4711,6619,13
6629,6619,13
1013,1085,13
5610,8010,13
4759,4719,13
3811,3600,13
5814,7311,13
6419,6910,13
5610,6910,13
7112,7120,13
4711,4321,13
7022,4321,13
8542,8541,13
6209,6311,13
4531,4520,13
7820,2223,13
8790,8891,13
4646,2120,13
8532,8510,13
7022,6209,13
8610,4646,13
5210,8220,13
8299,6831,13
9312,8121,13
7810,5210,13
9499,5630,13
1061,1071,13
1723,1812,13
2016,2016,13
6820,5610,13
4652,2811,13
6511,6512,13
5630,9602,13
4120,7010,13
8129,7010,13
8219,8219,13
6010,5814,13
8129,8110,13
2016,2014,13
7311,7022,13
6492,7022,13
4941,5229,13
8520,9329,13
4771,4762,13
5510,9311,13
5630,9311,13
7820,6832,13
2030,2030,13
9603,9603,13
7219,3822,13
8520,9101,13
8790,9700,13
8891,9700,13
4932,4932,13
3250,2660,13
5610,4772,13
2620,2620,13
7990,7990,13
5530,5520,13
2013,2013,13
4677,4677,13
8520,8560,13
5811,8560,13
8010,8520,12
4773,8520,12
6209,8520,12
8220,8520,12
8623,8520,12
7010,8520,12
5629,4711,12
7810,4711,12
4791,4711,12
9602,4711,12
4775,4711,12
4669,3312,12
4773,8610,12
4779,8610,12
8610,7112,12
2511,7112,12
3513,7112,12
4719,8411,12
6910,8411,12
8299,6820,12
8299,6920,12
2562,2599,12
8424,8542,12
8621,8542,12
8531,8730,12
4771,8730,12
8891,8730,12
8730,8299,12
9609,8299,12
8690,8622,12
8621,8622,12
6820,8710,12
5621,8710,12
8720,8710,12
4339,4120,12
8542,6419,12
8299,6419,12
8220,6419,12
4719,8790,12
5610,8790,12
4649,4666,12
4741,4666,12
8110,5629,12
8531,7820,12
9200,7820,12
4669,7820,12
7311,7820,12
4754,7820,12
1089,7820,12
6831,7820,12
5813,7820,12
2030,4673,12
4752,4771,12
8551,9312,12
7820,5310,12
8520,6202,12
8424,6202,12
6419,8424,12
9492,8424,12
6202,4651,12
6820,8690,12
8542,5510,12
5630,8899,12
5610,8899,12
8531,5621,12
8610,7490,12
7820,7490,12
8520,4931,12
4299,4399,12
4711,8621,12
7820,6619,12
9312,8010,12
2931,4669,12
1039,4639,12
5630,4759,12
3700,3600,12
4672,2562,12
8121,6910,12
4711,4520,12
4519,4520,12
4333,4333,12
8520,6420,12
8299,8891,12
9609,8891,12
4690,4646,12
4711,4754,12
5630,6831,12
6419,8121,12
4752,8121,12
8520,8623,12
8891,5630,12
8110,5630,12
4772,5630,12
2920,2910,12
8730,5610,12
6419,5610,12
1071,5610,12
4321,2811,12
2059,2811,12
2813,2811,12
4511,7711,12
4520,7711,12
4299,6622,12
2562,2511,12
8520,8720,12
8520,4752,12
4771,4752,12
4120,8110,12
2825,8110,12
2825,2825,12
5510,7022,12
2711,2711,12
1031,1031,12
8559,9311,12
2612,2612,12
2651,2630,12
8730,9700,12
8690,9700,12
3312,2444,12
4721,4721,12
6430,6430,12
2511,3832,12
111,150,12
6492,6491,12
2731,2732,12
4711,5530,12
2620,2899,12
1413,1413,12
150,111,12
8110,4950,12
9104,8520,11
6622,8520,11
9602,8520,11
8129,8520,11
9329,8520,11
6190,4711,11
6619,4711,11
4773,4711,11
4649,4711,11
4754,4711,11
1071,4711,11
9700,4711,11
6820,8610,11
7490,8610,11
6910,8610,11
4321,4329,11
7022,6190,11
2651,7112,11
6202,7112,11
8690,8411,11
5630,8411,11
5610,8411,11
8690,6820,11
6190,6920,11
4120,2599,11
5510,8542,11
7022,8542,11
9311,8542,11
5610,8730,11
6419,8299,11
8220,8299,11
5630,8299,11
2511,7732,11
5630,8710,11
8411,6419,11
5510,6419,11
6491,6419,11
8532,8790,11
7810,8790,11
8121,8790,11
5630,8790,11
9700,8790,11
7219,2651,11
2712,2651,11
7732,7739,11
7490,7820,11
4791,7820,11
2932,7820,11
4639,7820,11
6511,7820,11
7320,7820,11
8891,7820,11
8720,7820,11
4772,7820,11
1013,7820,11
4711,4673,11
5813,4771,11
5610,9312,11
8411,8810,11
8532,8810,11
9499,8810,11
8121,5310,11
8299,8532,11
8121,8532,11
6419,6202,11
6201,4651,11
8219,4651,11
8411,8690,11
8299,8690,11
7820,6201,11
8899,5510,11
9311,5510,11
9491,8899,11
2932,4531,11
6920,7219,11
8520,4511,11
7820,4511,11
4120,4399,11
8622,8621,11
5630,8010,11
4773,4719,11
8520,4941,11
2712,3317,11
4639,4669,11
8520,4773,11
7820,3600,11
8299,7311,11
4211,4299,11
4652,4321,11
8110,4321,11
8559,8541,11
2014,4675,11
7010,6420,11
5510,8891,11
4719,8891,11
7820,2120,11
2059,2120,11
1051,1089,11
2521,8220,11
7112,7410,11
4711,6831,11
8532,8121,11
9601,8121,11
4778,5210,11
8730,5630,11
8899,5630,11
4752,5630,11
7820,1051,11
7820,1812,11
8899,5610,11
9499,5610,11
4772,5610,11
4771,8559,11
8690,8559,11
4329,3522,11
2562,3320,11
4120,4322,11
4711,9602,11
4771,9602,11
7120,7010,11
7732,2511,11
5819,5814,11
5813,5814,11
5610,5914,11
5629,8110,11
6622,7022,11
6619,6499,11
8899,4779,11
4321,2711,11
8520,9102,11
7820,2410,11
111,113,11
6202,9511,11
5610,4762,11
5630,4764,11
4772,4764,11
8532,9311,11
1392,1392,11
1722,1722,11
4110,6832,11
2320,2320,11
2611,2611,11
2042,2042,11
8710,9700,11
8520,9001,11
9601,7729,11
1013,4632,11
4719,4772,11
1520,4772,11
1011,8292,11
4511,4540,11
5610,5530,11
2529,2529,11
4765,4741,11
4771,4616,11
